order_id,user_id,amount,ts
107111,3999,493.21,2024-01-05T22:31:00Z
107112,1730,95.5,2024-01-05T22:32:00Z
107113,6434,188.13,2024-01-05T22:33:00Z
107114,7806,426.06,2024-01-05T22:34:00Z
107115,7149,127.36,2024-01-05T22:35:00Z
107116,8625,164.66,2024-01-05T22:36:00Z
107117,2807,199.66,2024-01-05T22:37:00Z
107118,967,232.48,2024-01-05T22:38:00Z
107119,1757,321.57,2024-01-05T22:39:00Z
107120,3194,46.22,2024-01-05T22:40:00Z
107121,4127,100.07,2024-01-05T22:41:00Z
107122,1546,278.85,2024-01-05T22:42:00Z
107123,6392,215.91,2024-01-05T22:43:00Z
107124,2700,353.36,2024-01-05T22:44:00Z
107125,9905,342.14,2024-01-05T22:45:00Z
107126,3380,440.02,2024-01-05T22:46:00Z
107127,3498,197.02,2024-01-05T22:47:00Z
107128,9847,106.87,2024-01-05T22:48:00Z
107129,7531,76.62,2024-01-05T22:49:00Z
107130,8448,233.43,2024-01-05T22:50:00Z
107131,1226,443.16,2024-01-05T22:51:00Z
107132,8436,317.75,2024-01-05T22:52:00Z
107133,5858,389.8,2024-01-05T22:53:00Z
107134,5519,63.29,2024-01-05T22:54:00Z
107135,9865,269.53,2024-01-05T22:55:00Z
107136,8191,214.82,2024-01-05T22:56:00Z
107137,1115,193.34,2024-01-05T22:57:00Z
107138,9190,496.0,2024-01-05T22:58:00Z
107139,1926,295.04,2024-01-05T22:59:00Z
107140,9726,28.13,2024-01-05T23:00:00Z
107141,9825,88.96,2024-01-05T23:01:00Z
107142,9231,477.61,2024-01-05T23:02:00Z
107143,1537,369.72,2024-01-05T23:03:00Z
107144,9455,350.9,2024-01-05T23:04:00Z
107145,2371,63.9,2024-01-05T23:05:00Z
107146,3567,410.06,2024-01-05T23:06:00Z
107147,5786,204.46,2024-01-05T23:07:00Z
107148,930,280.67,2024-01-05T23:08:00Z
107149,9576,413.71,2024-01-05T23:09:00Z
107150,4627,353.69,2024-01-05T23:10:00Z
107151,4616,367.47,2024-01-05T23:11:00Z
107152,153,146.26,2024-01-05T23:12:00Z
107153,897,367.62,2024-01-05T23:13:00Z
107154,4136,432.33,2024-01-05T23:14:00Z
107155,5418,107.5,2024-01-05T23:15:00Z
107156,2732,148.05,2024-01-05T23:16:00Z
107157,1385,151.02,2024-01-05T23:17:00Z
107158,1193,327.29,2024-01-05T23:18:00Z
107159,5632,90.97,2024-01-05T23:19:00Z
107160,31,417.14,2024-01-05T23:20:00Z
107161,4379,357.05,2024-01-05T23:21:00Z
107162,6134,125.15,2024-01-05T23:22:00Z
107163,1870,29.82,2024-01-05T23:23:00Z
107164,7018,378.42,2024-01-05T23:24:00Z
107165,6249,295.39,2024-01-05T23:25:00Z
107166,622,91.52,2024-01-05T23:26:00Z
107167,6410,279.06,2024-01-05T23:27:00Z
107168,2271,359.73,2024-01-05T23:28:00Z
107169,5836,477.32,2024-01-05T23:29:00Z
107170,2311,106.86,2024-01-05T23:30:00Z
107171,2670,385.11,2024-01-05T23:31:00Z
107172,6322,238.76,2024-01-05T23:32:00Z
107173,8364,180.08,2024-01-05T23:33:00Z
107174,9906,416.87,2024-01-05T23:34:00Z
107175,5181,56.81,2024-01-05T23:35:00Z
107176,189,403.07,2024-01-05T23:36:00Z
107177,497,23.96,2024-01-05T23:37:00Z
107178,4017,440.08,2024-01-05T23:38:00Z
107179,8080,329.7,2024-01-05T23:39:00Z
107180,7165,302.34,2024-01-05T23:40:00Z
107181,5366,41.05,2024-01-05T23:41:00Z
107182,3981,313.92,2024-01-05T23:42:00Z
107183,9280,305.8,2024-01-05T23:43:00Z
107184,1871,365.02,2024-01-05T23:44:00Z
107185,4684,226.31,2024-01-05T23:45:00Z
107186,2892,83.7,2024-01-05T23:46:00Z
107187,8971,283.08,2024-01-05T23:47:00Z
107188,2971,294.5,2024-01-05T23:48:00Z
107189,150,425.54,2024-01-05T23:49:00Z
107190,7314,491.8,2024-01-05T23:50:00Z
107191,2904,365.95,2024-01-05T23:51:00Z
107192,9919,95.35,2024-01-05T23:52:00Z
107193,9526,389.33,2024-01-05T23:53:00Z
107194,6269,160.08,2024-01-05T23:54:00Z
107195,1825,169.63,2024-01-05T23:55:00Z
107196,7604,469.85,2024-01-05T23:56:00Z
107197,4349,276.63,2024-01-05T23:57:00Z
107198,3615,256.65,2024-01-05T23:58:00Z
107199,7306,195.07,2024-01-05T23:59:00Z
107200,4575,83.12,2024-01-06T00:00:00Z
107201,2803,124.53,2024-01-06T00:01:00Z
107202,2717,423.82,2024-01-06T00:02:00Z
107203,629,367.08,2024-01-06T00:03:00Z
107204,3284,484.84,2024-01-06T00:04:00Z
107205,8868,28.12,2024-01-06T00:05:00Z
107206,2000,393.45,2024-01-06T00:06:00Z
107207,7813,100.11,2024-01-06T00:07:00Z
107208,3867,345.11,2024-01-06T00:08:00Z
107209,9167,280.92,2024-01-06T00:09:00Z
107210,649,38.88,2024-01-06T00:10:00Z
107211,9559,431.61,2024-01-06T00:11:00Z
107212,4491,367.67,2024-01-06T00:12:00Z
107213,7671,66.43,2024-01-06T00:13:00Z
107214,6766,333.97,2024-01-06T00:14:00Z
107215,9484,344.66,2024-01-06T00:15:00Z
107216,7307,238.48,2024-01-06T00:16:00Z
107217,8762,90.85,2024-01-06T00:17:00Z
107218,7129,60.68,2024-01-06T00:18:00Z
107219,1122,369.16,2024-01-06T00:19:00Z
107220,1003,374.43,2024-01-06T00:20:00Z
107221,981,300.63,2024-01-06T00:21:00Z
107222,6041,402.69,2024-01-06T00:22:00Z
107223,3246,355.03,2024-01-06T00:23:00Z
107224,1267,290.75,2024-01-06T00:24:00Z
107225,1390,351.43,2024-01-06T00:25:00Z
107226,9603,24.84,2024-01-06T00:26:00Z
107227,8527,444.97,2024-01-06T00:27:00Z
107228,7932,320.6,2024-01-06T00:28:00Z
107229,6309,451.07,2024-01-06T00:29:00Z
107230,6211,175.74,2024-01-06T00:30:00Z
107231,6387,492.41,2024-01-06T00:31:00Z
107232,7661,443.88,2024-01-06T00:32:00Z
107233,8777,389.44,2024-01-06T00:33:00Z
107234,1597,111.22,2024-01-06T00:34:00Z
107235,2549,280.09,2024-01-06T00:35:00Z
107236,2318,79.16,2024-01-06T00:36:00Z
107237,4004,91.0,2024-01-06T00:37:00Z
107238,3034,446.1,2024-01-06T00:38:00Z
107239,4646,241.2,2024-01-06T00:39:00Z
107240,4647,337.7,2024-01-06T00:40:00Z
107241,2124,440.44,2024-01-06T00:41:00Z
107242,8027,71.38,2024-01-06T00:42:00Z
107243,8300,304.23,2024-01-06T00:43:00Z
107244,4797,316.18,2024-01-06T00:44:00Z
107245,4733,17.01,2024-01-06T00:45:00Z
107246,9870,449.64,2024-01-06T00:46:00Z
107247,7162,384.23,2024-01-06T00:47:00Z
107248,3700,371.95,2024-01-06T00:48:00Z
107249,757,386.75,2024-01-06T00:49:00Z
107250,3772,330.99,2024-01-06T00:50:00Z
107251,9422,299.35,2024-01-06T00:51:00Z
107252,8270,337.94,2024-01-06T00:52:00Z
107253,2663,13.28,2024-01-06T00:53:00Z
107254,2698,30.29,2024-01-06T00:54:00Z
107255,5978,331.62,2024-01-06T00:55:00Z
107256,2770,89.51,2024-01-06T00:56:00Z
107257,3223,166.91,2024-01-06T00:57:00Z
107258,3339,249.15,2024-01-06T00:58:00Z
107259,6658,89.09,2024-01-06T00:59:00Z
107260,1954,217.68,2024-01-06T01:00:00Z
107261,1926,407.67,2024-01-06T01:01:00Z
107262,1256,198.35,2024-01-06T01:02:00Z
107263,5239,199.32,2024-01-06T01:03:00Z
107264,8175,306.09,2024-01-06T01:04:00Z
107265,5495,447.96,2024-01-06T01:05:00Z
107266,6564,32.75,2024-01-06T01:06:00Z
107267,3604,457.47,2024-01-06T01:07:00Z
107268,9958,162.4,2024-01-06T01:08:00Z
107269,1236,346.53,2024-01-06T01:09:00Z
107270,9620,465.37,2024-01-06T01:10:00Z
107271,2454,139.64,2024-01-06T01:11:00Z
107272,2359,77.46,2024-01-06T01:12:00Z
107273,1804,241.94,2024-01-06T01:13:00Z
107274,3969,48.67,2024-01-06T01:14:00Z
107275,6734,409.95,2024-01-06T01:15:00Z
107276,2202,183.75,2024-01-06T01:16:00Z
107277,3546,41.49,2024-01-06T01:17:00Z
107278,7036,180.44,2024-01-06T01:18:00Z
107279,8050,28.29,2024-01-06T01:19:00Z
107280,6280,226.66,2024-01-06T01:20:00Z
107281,3318,127.77,2024-01-06T01:21:00Z
107282,7518,141.62,2024-01-06T01:22:00Z
107283,2268,339.35,2024-01-06T01:23:00Z
107284,6970,22.56,2024-01-06T01:24:00Z
107285,6902,216.16,2024-01-06T01:25:00Z
107286,2880,436.5,2024-01-06T01:26:00Z
107287,8074,59.73,2024-01-06T01:27:00Z
107288,6202,193.18,2024-01-06T01:28:00Z
107289,8253,55.34,2024-01-06T01:29:00Z
107290,1366,307.35,2024-01-06T01:30:00Z
107291,931,124.01,2024-01-06T01:31:00Z
107292,8837,34.85,2024-01-06T01:32:00Z
107293,9357,208.38,2024-01-06T01:33:00Z
107294,5674,257.61,2024-01-06T01:34:00Z
107295,1932,432.87,2024-01-06T01:35:00Z
107296,3337,16.82,2024-01-06T01:36:00Z
107297,7020,243.31,2024-01-06T01:37:00Z
107298,7956,88.85,2024-01-06T01:38:00Z
107299,8931,488.68,2024-01-06T01:39:00Z
107300,3403,288.51,2024-01-06T01:40:00Z
107301,5758,161.43,2024-01-06T01:41:00Z
107302,3710,316.45,2024-01-06T01:42:00Z
107303,7069,458.67,2024-01-06T01:43:00Z
107304,1688,164.22,2024-01-06T01:44:00Z
107305,5392,289.72,2024-01-06T01:45:00Z
107306,3909,323.18,2024-01-06T01:46:00Z
107307,6945,362.92,2024-01-06T01:47:00Z
107308,4749,133.2,2024-01-06T01:48:00Z
107309,498,211.02,2024-01-06T01:49:00Z
107310,2212,195.54,2024-01-06T01:50:00Z
107311,3334,420.63,2024-01-06T01:51:00Z
107312,6721,454.61,2024-01-06T01:52:00Z
107313,279,461.64,2024-01-06T01:53:00Z
107314,7175,179.38,2024-01-06T01:54:00Z
107315,6662,145.35,2024-01-06T01:55:00Z
107316,9727,165.44,2024-01-06T01:56:00Z
107317,844,413.48,2024-01-06T01:57:00Z
107318,5416,46.65,2024-01-06T01:58:00Z
107319,7192,10.62,2024-01-06T01:59:00Z
107320,7259,434.05,2024-01-06T02:00:00Z
107321,3035,105.05,2024-01-06T02:01:00Z
107322,4832,192.65,2024-01-06T02:02:00Z
107323,9787,432.32,2024-01-06T02:03:00Z
107324,1612,371.48,2024-01-06T02:04:00Z
107325,7103,273.1,2024-01-06T02:05:00Z
107326,2504,148.13,2024-01-06T02:06:00Z
107327,2096,86.09,2024-01-06T02:07:00Z
107328,3191,387.84,2024-01-06T02:08:00Z
107329,3198,212.36,2024-01-06T02:09:00Z
107330,9665,406.44,2024-01-06T02:10:00Z
107331,6840,493.0,2024-01-06T02:11:00Z
107332,7732,284.56,2024-01-06T02:12:00Z
107333,5311,457.73,2024-01-06T02:13:00Z
107334,7109,383.41,2024-01-06T02:14:00Z
107335,8371,257.87,2024-01-06T02:15:00Z
107336,514,146.36,2024-01-06T02:16:00Z
107337,1077,167.04,2024-01-06T02:17:00Z
107338,2545,407.04,2024-01-06T02:18:00Z
107339,1773,219.94,2024-01-06T02:19:00Z
107340,9183,405.55,2024-01-06T02:20:00Z
107341,7990,142.57,2024-01-06T02:21:00Z
107342,1321,131.17,2024-01-06T02:22:00Z
107343,6615,444.36,2024-01-06T02:23:00Z
107344,5097,34.05,2024-01-06T02:24:00Z
107345,432,365.49,2024-01-06T02:25:00Z
107346,4507,354.67,2024-01-06T02:26:00Z
107347,4278,169.94,2024-01-06T02:27:00Z
107348,1990,207.59,2024-01-06T02:28:00Z
107349,7091,194.27,2024-01-06T02:29:00Z
107350,6167,29.89,2024-01-06T02:30:00Z
107351,1820,401.88,2024-01-06T02:31:00Z
107352,6957,234.11,2024-01-06T02:32:00Z
107353,4962,147.25,2024-01-06T02:33:00Z
107354,3894,359.14,2024-01-06T02:34:00Z
107355,6988,387.07,2024-01-06T02:35:00Z
107356,3976,57.05,2024-01-06T02:36:00Z
107357,1925,367.11,2024-01-06T02:37:00Z
107358,2502,273.41,2024-01-06T02:38:00Z
107359,6067,473.51,2024-01-06T02:39:00Z
107360,8809,334.27,2024-01-06T02:40:00Z
107361,950,303.94,2024-01-06T02:41:00Z
107362,4491,14.01,2024-01-06T02:42:00Z
107363,1796,210.77,2024-01-06T02:43:00Z
107364,7069,90.25,2024-01-06T02:44:00Z
107365,7403,485.08,2024-01-06T02:45:00Z
107366,1081,158.36,2024-01-06T02:46:00Z
107367,1614,378.55,2024-01-06T02:47:00Z
107368,5341,107.28,2024-01-06T02:48:00Z
107369,1476,345.29,2024-01-06T02:49:00Z
107370,9384,86.62,2024-01-06T02:50:00Z
107371,501,195.26,2024-01-06T02:51:00Z
107372,4657,124.07,2024-01-06T02:52:00Z
107373,645,26.58,2024-01-06T02:53:00Z
107374,9081,167.12,2024-01-06T02:54:00Z
107375,7683,126.9,2024-01-06T02:55:00Z
107376,4329,105.38,2024-01-06T02:56:00Z
107377,5216,256.65,2024-01-06T02:57:00Z
107378,1072,495.01,2024-01-06T02:58:00Z
107379,5508,155.72,2024-01-06T02:59:00Z
107380,1195,343.23,2024-01-06T03:00:00Z
107381,638,381.71,2024-01-06T03:01:00Z
107382,5836,338.52,2024-01-06T03:02:00Z
107383,4517,382.22,2024-01-06T03:03:00Z
107384,543,298.05,2024-01-06T03:04:00Z
107385,812,401.15,2024-01-06T03:05:00Z
107386,7567,80.09,2024-01-06T03:06:00Z
107387,7840,215.34,2024-01-06T03:07:00Z
107388,2739,44.11,2024-01-06T03:08:00Z
107389,8080,210.47,2024-01-06T03:09:00Z
107390,5004,401.29,2024-01-06T03:10:00Z
107391,2299,351.05,2024-01-06T03:11:00Z
107392,343,245.77,2024-01-06T03:12:00Z
107393,6188,220.13,2024-01-06T03:13:00Z
107394,913,199.04,2024-01-06T03:14:00Z
107395,6114,53.26,2024-01-06T03:15:00Z
107396,6145,50.0,2024-01-06T03:16:00Z
107397,7932,102.73,2024-01-06T03:17:00Z
107398,6796,364.8,2024-01-06T03:18:00Z
107399,2508,38.13,2024-01-06T03:19:00Z
107400,8744,397.5,2024-01-06T03:20:00Z
107401,3762,359.5,2024-01-06T03:21:00Z
107402,6935,130.82,2024-01-06T03:22:00Z
107403,2806,82.73,2024-01-06T03:23:00Z
107404,1150,170.82,2024-01-06T03:24:00Z
107405,7764,469.0,2024-01-06T03:25:00Z
107406,8422,496.55,2024-01-06T03:26:00Z
107407,3352,373.62,2024-01-06T03:27:00Z
107408,2628,218.38,2024-01-06T03:28:00Z
107409,1882,107.03,2024-01-06T03:29:00Z
107410,4571,419.94,2024-01-06T03:30:00Z
107411,8851,474.97,2024-01-06T03:31:00Z
107412,7885,186.43,2024-01-06T03:32:00Z
107413,5355,381.89,2024-01-06T03:33:00Z
107414,3300,296.78,2024-01-06T03:34:00Z
107415,3081,259.22,2024-01-06T03:35:00Z
107416,4039,267.1,2024-01-06T03:36:00Z
107417,2290,118.65,2024-01-06T03:37:00Z
107418,5715,235.14,2024-01-06T03:38:00Z
107419,9624,187.16,2024-01-06T03:39:00Z
107420,2988,156.03,2024-01-06T03:40:00Z
107421,9914,280.68,2024-01-06T03:41:00Z
107422,4519,258.84,2024-01-06T03:42:00Z
107423,9201,433.72,2024-01-06T03:43:00Z
107424,3391,279.41,2024-01-06T03:44:00Z
107425,491,52.95,2024-01-06T03:45:00Z
107426,9596,228.24,2024-01-06T03:46:00Z
107427,3255,255.84,2024-01-06T03:47:00Z
107428,1217,177.31,2024-01-06T03:48:00Z
107429,7634,415.74,2024-01-06T03:49:00Z
107430,8950,119.13,2024-01-06T03:50:00Z
107431,3415,148.72,2024-01-06T03:51:00Z
107432,8802,411.39,2024-01-06T03:52:00Z
107433,8967,229.47,2024-01-06T03:53:00Z
107434,8637,80.41,2024-01-06T03:54:00Z
107435,6646,158.93,2024-01-06T03:55:00Z
107436,4577,278.76,2024-01-06T03:56:00Z
107437,9788,382.67,2024-01-06T03:57:00Z
107438,4377,182.04,2024-01-06T03:58:00Z
107439,6848,485.81,2024-01-06T03:59:00Z
107440,8757,201.16,2024-01-06T04:00:00Z
107441,3654,312.51,2024-01-06T04:01:00Z
107442,7949,65.66,2024-01-06T04:02:00Z
107443,3298,246.83,2024-01-06T04:03:00Z
107444,9217,188.98,2024-01-06T04:04:00Z
107445,5099,103.36,2024-01-06T04:05:00Z
107446,8800,183.85,2024-01-06T04:06:00Z
107447,1713,360.83,2024-01-06T04:07:00Z
107448,747,267.12,2024-01-06T04:08:00Z
107449,8970,438.13,2024-01-06T04:09:00Z
107450,3398,235.24,2024-01-06T04:10:00Z
107451,2264,130.17,2024-01-06T04:11:00Z
107452,8336,380.99,2024-01-06T04:12:00Z
107453,6638,234.75,2024-01-06T04:13:00Z
107454,6907,247.54,2024-01-06T04:14:00Z
107455,9754,161.15,2024-01-06T04:15:00Z
107456,6127,412.61,2024-01-06T04:16:00Z
107457,5287,18.17,2024-01-06T04:17:00Z
107458,8723,26.31,2024-01-06T04:18:00Z
107459,7866,465.74,2024-01-06T04:19:00Z
107460,2871,446.09,2024-01-06T04:20:00Z
107461,2501,56.35,2024-01-06T04:21:00Z
107462,941,80.26,2024-01-06T04:22:00Z
107463,9819,91.02,2024-01-06T04:23:00Z
107464,4955,146.37,2024-01-06T04:24:00Z
107465,1465,284.56,2024-01-06T04:25:00Z
107466,9912,359.02,2024-01-06T04:26:00Z
107467,8023,413.67,2024-01-06T04:27:00Z
107468,7438,60.16,2024-01-06T04:28:00Z
107469,3899,249.57,2024-01-06T04:29:00Z
107470,4079,216.3,2024-01-06T04:30:00Z
107471,1264,137.08,2024-01-06T04:31:00Z
107472,7222,485.1,2024-01-06T04:32:00Z
107473,9197,279.85,2024-01-06T04:33:00Z
107474,4795,218.94,2024-01-06T04:34:00Z
107475,8738,154.23,2024-01-06T04:35:00Z
107476,7516,484.4,2024-01-06T04:36:00Z
107477,9608,130.16,2024-01-06T04:37:00Z
107478,9787,460.67,2024-01-06T04:38:00Z
107479,85,106.59,2024-01-06T04:39:00Z
107480,4305,22.79,2024-01-06T04:40:00Z
107481,6318,273.97,2024-01-06T04:41:00Z
107482,2593,488.74,2024-01-06T04:42:00Z
107483,4666,165.51,2024-01-06T04:43:00Z
107484,3435,222.65,2024-01-06T04:44:00Z
107485,9056,442.97,2024-01-06T04:45:00Z
107486,6054,227.69,2024-01-06T04:46:00Z
107487,3070,119.18,2024-01-06T04:47:00Z
107488,1384,248.33,2024-01-06T04:48:00Z
107489,6073,37.95,2024-01-06T04:49:00Z
107490,1211,356.1,2024-01-06T04:50:00Z
107491,1929,172.89,2024-01-06T04:51:00Z
107492,9968,131.74,2024-01-06T04:52:00Z
107493,4922,14.74,2024-01-06T04:53:00Z
107494,7052,443.02,2024-01-06T04:54:00Z
107495,8237,322.41,2024-01-06T04:55:00Z
107496,324,488.53,2024-01-06T04:56:00Z
107497,4002,118.09,2024-01-06T04:57:00Z
107498,3800,379.22,2024-01-06T04:58:00Z
107499,722,412.17,2024-01-06T04:59:00Z
107500,1309,418.07,2024-01-06T05:00:00Z
107501,5139,366.9,2024-01-06T05:01:00Z
107502,9161,298.89,2024-01-06T05:02:00Z
107503,8632,85.52,2024-01-06T05:03:00Z
107504,1948,182.11,2024-01-06T05:04:00Z
107505,1009,222.44,2024-01-06T05:05:00Z
107506,1663,129.08,2024-01-06T05:06:00Z
107507,1299,118.51,2024-01-06T05:07:00Z
107508,5008,322.95,2024-01-06T05:08:00Z
107509,341,257.59,2024-01-06T05:09:00Z
107510,4029,31.78,2024-01-06T05:10:00Z
107511,1820,158.84,2024-01-06T05:11:00Z
107512,4216,47.47,2024-01-06T05:12:00Z
107513,4618,266.5,2024-01-06T05:13:00Z
107514,1962,28.28,2024-01-06T05:14:00Z
107515,8917,459.23,2024-01-06T05:15:00Z
107516,2001,478.89,2024-01-06T05:16:00Z
107517,3176,303.5,2024-01-06T05:17:00Z
107518,9898,298.24,2024-01-06T05:18:00Z
107519,9787,346.52,2024-01-06T05:19:00Z
107520,1182,132.74,2024-01-06T05:20:00Z
107521,8826,65.42,2024-01-06T05:21:00Z
107522,7945,406.41,2024-01-06T05:22:00Z
107523,7724,341.87,2024-01-06T05:23:00Z
107524,6455,419.0,2024-01-06T05:24:00Z
107525,3022,184.98,2024-01-06T05:25:00Z
107526,9294,204.47,2024-01-06T05:26:00Z
107527,8404,366.24,2024-01-06T05:27:00Z
107528,8946,210.38,2024-01-06T05:28:00Z
107529,5275,81.73,2024-01-06T05:29:00Z
107530,6630,167.57,2024-01-06T05:30:00Z
107531,1132,426.02,2024-01-06T05:31:00Z
107532,6663,87.23,2024-01-06T05:32:00Z
107533,8370,256.3,2024-01-06T05:33:00Z
107534,5323,162.66,2024-01-06T05:34:00Z
107535,1056,494.89,2024-01-06T05:35:00Z
107536,4460,489.0,2024-01-06T05:36:00Z
107537,1994,244.53,2024-01-06T05:37:00Z
107538,6878,186.67,2024-01-06T05:38:00Z
107539,3245,363.28,2024-01-06T05:39:00Z
107540,4213,262.21,2024-01-06T05:40:00Z
107541,6283,177.55,2024-01-06T05:41:00Z
107542,3394,222.83,2024-01-06T05:42:00Z
107543,8308,81.79,2024-01-06T05:43:00Z
107544,2512,107.53,2024-01-06T05:44:00Z
107545,5803,198.28,2024-01-06T05:45:00Z
107546,8988,317.26,2024-01-06T05:46:00Z
107547,291,132.39,2024-01-06T05:47:00Z
107548,7161,280.35,2024-01-06T05:48:00Z
107549,8982,478.16,2024-01-06T05:49:00Z
107550,5983,237.03,2024-01-06T05:50:00Z
107551,7067,282.71,2024-01-06T05:51:00Z
107552,9592,410.95,2024-01-06T05:52:00Z
107553,9724,470.96,2024-01-06T05:53:00Z
107554,1721,440.7,2024-01-06T05:54:00Z
107555,8006,488.85,2024-01-06T05:55:00Z
107556,2970,94.54,2024-01-06T05:56:00Z
107557,9351,353.83,2024-01-06T05:57:00Z
107558,6295,466.39,2024-01-06T05:58:00Z
107559,6944,355.05,2024-01-06T05:59:00Z
107560,605,155.6,2024-01-06T06:00:00Z
107561,2764,266.37,2024-01-06T06:01:00Z
107562,4385,342.82,2024-01-06T06:02:00Z
107563,1745,18.25,2024-01-06T06:03:00Z
107564,1006,426.16,2024-01-06T06:04:00Z
107565,4849,231.57,2024-01-06T06:05:00Z
107566,1655,203.73,2024-01-06T06:06:00Z
107567,6487,384.07,2024-01-06T06:07:00Z
107568,6367,218.72,2024-01-06T06:08:00Z
107569,3779,309.2,2024-01-06T06:09:00Z
107570,1295,427.11,2024-01-06T06:10:00Z
107571,6138,244.41,2024-01-06T06:11:00Z
107572,4102,389.06,2024-01-06T06:12:00Z
107573,3940,68.48,2024-01-06T06:13:00Z
107574,1848,182.94,2024-01-06T06:14:00Z
107575,332,46.68,2024-01-06T06:15:00Z
107576,6386,120.76,2024-01-06T06:16:00Z
107577,2395,396.73,2024-01-06T06:17:00Z
107578,1175,125.4,2024-01-06T06:18:00Z
107579,1205,376.54,2024-01-06T06:19:00Z
107580,2451,85.72,2024-01-06T06:20:00Z
107581,7087,432.24,2024-01-06T06:21:00Z
107582,9079,23.9,2024-01-06T06:22:00Z
107583,6992,26.35,2024-01-06T06:23:00Z
107584,6859,181.84,2024-01-06T06:24:00Z
107585,998,48.19,2024-01-06T06:25:00Z
107586,4807,400.59,2024-01-06T06:26:00Z
107587,6319,345.27,2024-01-06T06:27:00Z
107588,8330,334.35,2024-01-06T06:28:00Z
107589,2036,107.74,2024-01-06T06:29:00Z
107590,7097,296.27,2024-01-06T06:30:00Z
107591,3292,336.8,2024-01-06T06:31:00Z
107592,7306,406.57,2024-01-06T06:32:00Z
107593,3474,466.95,2024-01-06T06:33:00Z
107594,5285,102.24,2024-01-06T06:34:00Z
107595,5768,168.9,2024-01-06T06:35:00Z
107596,5138,212.96,2024-01-06T06:36:00Z
107597,9530,196.88,2024-01-06T06:37:00Z
107598,5945,102.32,2024-01-06T06:38:00Z
107599,9554,351.14,2024-01-06T06:39:00Z
107600,463,90.09,2024-01-06T06:40:00Z
107601,3992,54.55,2024-01-06T06:41:00Z
107602,7668,45.89,2024-01-06T06:42:00Z
107603,7320,11.96,2024-01-06T06:43:00Z
107604,5713,275.69,2024-01-06T06:44:00Z
107605,4888,377.59,2024-01-06T06:45:00Z
107606,3749,129.59,2024-01-06T06:46:00Z
107607,8886,32.97,2024-01-06T06:47:00Z
107608,3895,99.56,2024-01-06T06:48:00Z
107609,1258,476.96,2024-01-06T06:49:00Z
107610,8106,355.77,2024-01-06T06:50:00Z
107611,4969,180.67,2024-01-06T06:51:00Z
107612,4894,169.81,2024-01-06T06:52:00Z
107613,4434,176.18,2024-01-06T06:53:00Z
107614,5021,48.53,2024-01-06T06:54:00Z
107615,3537,247.65,2024-01-06T06:55:00Z
107616,5083,187.11,2024-01-06T06:56:00Z
107617,2388,361.05,2024-01-06T06:57:00Z
107618,5742,333.4,2024-01-06T06:58:00Z
107619,2498,225.11,2024-01-06T06:59:00Z
107620,6710,305.46,2024-01-06T07:00:00Z
107621,1757,251.76,2024-01-06T07:01:00Z
107622,9488,410.24,2024-01-06T07:02:00Z
107623,820,289.53,2024-01-06T07:03:00Z
107624,7942,137.0,2024-01-06T07:04:00Z
107625,5949,273.1,2024-01-06T07:05:00Z
107626,8440,75.45,2024-01-06T07:06:00Z
107627,2240,316.71,2024-01-06T07:07:00Z
107628,2744,175.02,2024-01-06T07:08:00Z
107629,7340,71.93,2024-01-06T07:09:00Z
107630,3307,201.41,2024-01-06T07:10:00Z
107631,9851,352.79,2024-01-06T07:11:00Z
107632,6095,53.41,2024-01-06T07:12:00Z
107633,8043,57.92,2024-01-06T07:13:00Z
107634,1512,395.82,2024-01-06T07:14:00Z
107635,466,308.73,2024-01-06T07:15:00Z
107636,2668,70.37,2024-01-06T07:16:00Z
107637,7007,73.44,2024-01-06T07:17:00Z
107638,9340,166.1,2024-01-06T07:18:00Z
107639,6301,487.54,2024-01-06T07:19:00Z
107640,7521,489.14,2024-01-06T07:20:00Z
107641,3247,382.49,2024-01-06T07:21:00Z
107642,2204,10.54,2024-01-06T07:22:00Z
107643,5160,349.76,2024-01-06T07:23:00Z
107644,6712,376.35,2024-01-06T07:24:00Z
107645,3659,392.12,2024-01-06T07:25:00Z
107646,1168,131.65,2024-01-06T07:26:00Z
107647,5593,326.31,2024-01-06T07:27:00Z
107648,4909,261.06,2024-01-06T07:28:00Z
107649,2441,15.67,2024-01-06T07:29:00Z
107650,1554,320.91,2024-01-06T07:30:00Z
107651,6638,34.84,2024-01-06T07:31:00Z
107652,5508,52.37,2024-01-06T07:32:00Z
107653,441,127.97,2024-01-06T07:33:00Z
107654,8701,180.28,2024-01-06T07:34:00Z
107655,4179,68.02,2024-01-06T07:35:00Z
107656,2925,243.72,2024-01-06T07:36:00Z
107657,8930,406.29,2024-01-06T07:37:00Z
107658,7954,58.37,2024-01-06T07:38:00Z
107659,3397,225.86,2024-01-06T07:39:00Z
107660,29,195.41,2024-01-06T07:40:00Z
107661,7731,283.69,2024-01-06T07:41:00Z
107662,6747,169.93,2024-01-06T07:42:00Z
107663,5819,103.61,2024-01-06T07:43:00Z
107664,2540,252.71,2024-01-06T07:44:00Z
107665,5604,120.43,2024-01-06T07:45:00Z
107666,5563,233.9,2024-01-06T07:46:00Z
107667,8935,29.9,2024-01-06T07:47:00Z
107668,6172,361.15,2024-01-06T07:48:00Z
107669,1834,274.82,2024-01-06T07:49:00Z
107670,2250,140.81,2024-01-06T07:50:00Z
107671,8211,284.76,2024-01-06T07:51:00Z
